iteration,applied_learning_rate,next_learning_rate,exponent,active,ema_max_kl,hold_streak,cooldown_remaining,promoted,max_approx_kl,cumulative_games,final_clip_fraction,entropy,epochs_completed,update_seconds
2256,0.001,0.001,0,False,0.0018001824634205545,0,0,False,0.0017310594931599088,17356000,0.02368,0.22845,16,1.29593
2257,0.001,0.001,0,False,0.0017895540838169229,0,0,False,0.001693898667384238,17364000,0.02289,0.23037,16,1.23123
2258,0.001,0.001,0,False,0.001787171401037914,0,0,False,0.0017657272560268349,17372000,0.02386,0.22623,16,1.22405
2259,0.001,0.001,0,False,0.0017920934512963723,0,0,False,0.0018363919036224969,17380000,0.02163,0.22793,16,1.29631
2260,0.001,0.001,0,False,0.0017737385261548332,0,0,False,0.0016085441998809806,17388000,0.02107,0.22864,16,1.30749
2261,0.001,0.001,0,False,0.0017542534093039114,0,0,False,0.0015788873576456136,17396000,0.02147,0.23039,16,1.21318
2262,0.001,0.001,0,False,0.0017678468208824467,0,0,False,0.001890187525089263,17400000,0.02651,0.22693,16,0.68627
2263,0.001,0.001,0,False,0.0017619364803440093,0,0,False,0.0017087434154980723,17408000,0.0204,0.22887,16,1.28023
2264,0.001,0.001,0,False,0.0017581585821487026,0,0,False,0.0017241574983909436,17416000,0.02004,0.23025,16,1.21392
2265,0.001,0.001,0,False,0.0017634072755806796,0,0,False,0.0018106455164684735,17424000,0.02513,0.22829,16,1.32564
2266,0.001,0.001,0,False,0.0017728888563154415,0,0,False,0.0018582230829282977,17432000,0.02538,0.22881,16,1.22315
2267,0.001,0.001,0,False,0.0017738435106638163,0,0,False,0.0017824353997991894,17440000,0.02302,0.22884,16,1.3174
2268,0.001,0.001,0,False,0.0017885111636144065,0,0,False,0.0019205200401697174,17448000,0.0263,0.22927,16,1.29858
2269,0.001,0.001,0,False,0.0017725146359697324,0,0,False,0.0016285458871676667,17456000,0.02132,0.22374,16,1.21388
2270,0.001,0.001,0,False,0.0017755523046995225,0,0,False,0.0018028913232676315,17464000,0.02143,0.22489,16,1.38497
2271,0.001,0.001,0,False,0.0017855871867022035,0,0,False,0.001875901124726334,17472000,0.02539,0.23048,16,1.21011
2272,0.001,0.001,0,False,0.0017784539593462452,0,0,False,0.0017142549131426183,17480000,0.02355,0.22704,16,1.33269
2273,0.001,0.001,0,False,0.0017888971298484285,0,0,False,0.001882885664368079,17488000,0.02572,0.23015,16,1.31795
2274,0.001,0.001,0,False,0.0017966545375060043,0,0,False,0.0018664712064241863,17496000,0.02382,0.22709,16,1.32542
2275,0.001,0.001,0,False,0.0018295673009579056,0,0,False,0.002125782172025016,17500000,0.02874,0.22924,16,0.65023
2276,0.001,0.001,0,False,0.0018134894691734147,0,0,False,0.0016687889831129967,17508000,0.02245,0.22645,16,1.30344
2277,0.001,0.001,0,False,0.0018260432266648766,0,0,False,0.0019390270440880345,17516000,0.02508,0.22693,16,1.28847
2278,0.001,0.001,0,False,0.0018024848570478925,0,0,False,0.0015904595304950346,17524000,0.02123,0.22976,16,1.21015
2279,0.001,0.001,0,False,0.0018123490218879804,0,0,False,0.0019011265054487696,17532000,0.02615,0.2304,16,1.22915
2280,0.001,0.001,0,False,0.0018053798936962413,0,0,False,0.00174265773997059,17540000,0.02363,0.22716,16,1.20942
2281,0.001,0.001,0,False,0.0017895903618615283,0,0,False,0.001647484575349112,17548000,0.02111,0.22553,16,1.23038
2282,0.001,0.001,0,False,0.0017905495322504924,0,0,False,0.0017991820657511683,17556000,0.02392,0.22829,16,1.21426
2283,0.001,0.001,0,False,0.0017900840897891077,0,0,False,0.0017858951076366448,17564000,0.02267,0.22962,16,1.31093
2284,0.001,0.001,0,False,0.0017973306049120662,0,0,False,0.0018625492410186922,17572000,0.02608,0.22828,16,1.22881
2285,0.001,0.001,0,False,0.001768224542050399,0,0,False,0.0015062699762953945,17580000,0.01916,0.22685,16,1.29897
2286,0.001,0.001,0,False,0.001779748860288751,0,0,False,0.0018834677244339193,17588000,0.02539,0.23127,16,1.22117
2287,0.001,0.001,0,False,0.0017637436868117784,0,0,False,0.0016196971255190231,17596000,0.02191,0.22684,16,1.29211
2288,0.001,0.001,0,False,0.0017653312965087266,0,0,False,0.0017796197837812602,17600000,0.02496,0.2265,16,0.67059
2289,0.001,0.001,0,False,0.001761028123400128,0,0,False,0.0017222995654227404,17608000,0.02317,0.22603,16,1.23583
2290,0.001,0.001,0,False,0.0017650646807833492,0,0,False,0.0018013936972323412,17616000,0.02404,0.22726,16,1.29285
2291,0.001,0.001,0,False,0.001775192245704373,0,0,False,0.0018663403299935871,17624000,0.02398,0.22725,16,1.23356
2292,0.001,0.001,0,False,0.001783378097832127,0,0,False,0.0018570507669819127,17632000,0.02167,0.22894,16,1.36974
2293,0.001,0.001,0,False,0.0017948801769249335,0,0,False,0.0018983988887601928,17640000,0.0268,0.22885,16,1.23512
2294,0.001,0.001,0,False,0.001807503393858295,0,0,False,0.0019211123462585485,17648000,0.02659,0.22988,16,1.24361
2295,0.001,0.001,0,False,0.0018176178103260993,0,0,False,0.001908647558536339,17656000,0.02613,0.23098,16,1.29863
2296,0.001,0.001,0,False,0.0018164793695582006,0,0,False,0.0018062334026471127,17664000,0.02335,0.22941,16,1.23376
2297,0.001,0.001,0,False,0.0017947004556803604,0,0,False,0.0015986902307797983,17672000,0.01887,0.22908,16,1.22349
2298,0.001,0.001,0,False,0.0018201902985174312,0,0,False,0.002049598884051069,17680000,0.0288,0.22847,16,1.32091
2299,0.001,0.001,0,False,0.0018128965077699245,0,0,False,0.0017472523910423636,17688000,0.02324,0.22954,16,1.23151
2300,0.001,0.001,0,False,0.0018022290778807709,0,0,False,0.0017062222088783888,17696000,0.0208,0.2291,16,1.22419
2301,0.001,0.001,0,False,0.0018284695014617995,0,0,False,0.0020646333136910564,17700000,0.0296,0.22698,16,0.67369
2302,0.001,0.001,0,False,0.0018242685964828963,0,0,False,0.0017864604516727681,17708000,0.022,0.2274,16,1.21536
2303,0.001,0.001,0,False,0.0018132467113183448,0,0,False,0.0017140497448373832,17716000,0.02194,0.23072,16,1.21721
2304,0.001,0.001,0,False,0.0018040132033277164,0,0,False,0.0017209116314120608,17724000,0.02324,0.22308,16,1.21258
2305,0.001,0.001,0,False,0.00180582825605281,0,0,False,0.001822163730578652,17732000,0.02589,0.22578,16,1.33385
2306,0.001,0.001,0,False,0.0017980943015526792,0,0,False,0.0017284887110515037,17740000,0.02023,0.22567,16,1.218
2307,0.001,0.001,0,False,0.0018008381537146898,0,0,False,0.0018255328231727864,17748000,0.02407,0.22914,16,1.24064
2308,0.001,0.001,0,False,0.0018110493220399842,0,0,False,0.0019029498369676334,17756000,0.02245,0.22376,16,1.32569
2309,0.001,0.001,0,False,0.0017932442181755504,0,0,False,0.0016329982833956458,17764000,0.02189,0.22844,16,1.22245
2310,0.001,0.001,0,False,0.001797361478892513,0,0,False,0.001834416825345177,17772000,0.02383,0.22758,16,1.23289
2311,0.001,0.001,0,False,0.0017858124555741382,0,0,False,0.0016818712457087642,17780000,0.02253,0.22478,16,1.21225
2312,0.001,0.001,0,False,0.0018007392359706716,0,0,False,0.0019350802595394716,17788000,0.02595,0.22667,16,1.23582
2313,0.001,0.001,0,False,0.001809058698838113,0,0,False,0.0018839338646450844,17796000,0.02655,0.22707,16,1.33019
2314,0.001,0.001,0,False,0.001833760435224277,0,0,False,0.0020560760626997547,17800000,0.02657,0.22684,16,0.63428
2315,0.001,0.001,0,False,0.001810491485175614,0,0,False,0.0016010709347376488,17808000,0.0226,0.22696,16,1.2261
2316,0.001,0.001,0,False,0.0018220525342508367,0,0,False,0.0019261019759278402,17816000,0.02474,0.2283,16,1.2912
2317,0.001,0.001,0,False,0.0018379074095555641,0,0,False,0.00198060128729811,17824000,0.0277,0.23015,16,1.21447
2318,0.001,0.001,0,False,0.0018239356650890295,0,0,False,0.0016981899648902171,17832000,0.02329,0.22523,16,1.30085
2319,0.001,0.001,0,False,0.0018147076253103615,0,0,False,0.001731655267302348,17840000,0.02111,0.22787,16,1.34466
2320,0.001,0.001,0,False,0.0018110387698752025,0,0,False,0.0017780190709587725,17848000,0.02453,0.22657,16,1.30579
2321,0.001,0.001,0,False,0.0018113010204642475,0,0,False,0.0018136612757656543,17856000,0.02352,0.22388,16,1.29007
2322,0.001,0.001,0,False,0.0018270151405483397,0,0,False,0.001968442221305169,17864000,0.02729,0.23175,16,1.23492
2323,0.001,0.001,0,False,0.0018142651901412957,0,0,False,0.0016995156364779016,17872000,0.02219,0.2258,16,1.31786
2324,0.001,0.001,0,False,0.001813276496567291,0,0,False,0.0018043782544012485,17880000,0.02306,0.22809,16,1.31889
2325,0.001,0.001,0,False,0.0018276048429248268,0,0,False,0.001956559960142648,17888000,0.02788,0.22723,16,1.30357
2326,0.001,0.001,0,False,0.0018056068520057018,0,0,False,0.0016076249337335776,17896000,0.0212,0.22736,16,1.32081
2327,0.001,0.001,0,False,0.0018570605040564845,0,0,False,0.002320143372513527,17900000,0.03378,0.22717,16,0.6307
2328,0.001,0.001,0,False,0.0018699048404892944,0,0,False,0.0019855038683845856,17908000,0.02575,0.22508,16,1.23282
2329,0.001,0.001,0,False,0.001854768174360408,0,0,False,0.00171853817920043,17916000,0.02294,0.22652,16,1.28174
2330,0.001,0.001,0,False,0.0018668630065252479,0,0,False,0.0019757164960088054,17924000,0.02374,0.22633,16,1.21141
2331,0.001,0.001,0,False,0.001870392048808897,0,0,False,0.001902153429361739,17932000,0.02231,0.23052,16,1.21414
2332,0.001,0.001,0,False,0.0018716468223142625,0,0,False,0.0018829397838625516,17940000,0.02087,0.22865,16,1.23444
2333,0.001,0.001,0,False,0.0018670893695823514,0,0,False,0.0018260722949951524,17948000,0.02513,0.22699,16,1.21151
2334,0.001,0.001,0,False,0.0018525994489946296,0,0,False,0.0017221901637051325,17956000,0.02177,0.22832,16,1.24014
2335,0.001,0.001,0,False,0.0018424082793268397,0,0,False,0.0017506877523167296,17964000,0.02305,0.2293,16,1.2358
2336,0.001,0.001,0,False,0.001834148921904388,0,0,False,0.0017598147051023241,17972000,0.02329,0.22838,16,1.22217
2337,0.001,0.001,0,False,0.0018027644286205751,0,0,False,0.0015203039890662594,17980000,0.01913,0.22969,16,1.2204
2338,0.001,0.001,0,False,0.0017847985848452198,0,0,False,0.0016231059908670214,17988000,0.02092,0.22744,16,1.22252
2339,0.001,0.001,0,False,0.0017815355297854715,0,0,False,0.0017521680342477385,17996000,0.02095,0.22871,16,1.2356
2340,0.001,0.001,0,False,0.0018416782063860283,0,0,False,0.0023829622957910407,18000000,0.03109,0.22895,16,0.66108
2341,0.001,0.001,0,False,0.0018263057862899844,0,0,False,0.0016879540054255877,18008000,0.02085,0.2285,16,1.35626
2342,0.001,0.001,0,False,0.001838865379770332,0,0,False,0.0019519017210934619,18016000,0.02388,0.22681,16,1.22073
2343,0.001,0.001,0,False,0.0018356372186044856,0,0,False,0.0018065837681118693,18024000,0.02431,0.22861,16,1.23951
2344,0.001,0.001,0,False,0.0018315169064080006,0,0,False,0.0017944340966396352,18032000,0.02376,0.22859,16,1.32587
2345,0.001,0.001,0,False,0.0018367862104514123,0,0,False,0.001884209946842118,18040000,0.02577,0.22656,16,1.21544
2346,0.001,0.001,0,False,0.0018286239232772786,0,0,False,0.0017551633387100733,18048000,0.02389,0.22786,16,1.21514
2347,0.001,0.001,0,False,0.0018079259035040458,0,0,False,0.0016216437255449508,18056000,0.01799,0.2247,16,1.21122
2348,0.001,0.001,0,False,0.0018224816967477944,0,0,False,0.001953483835941532,18064000,0.02719,0.2282,16,1.23261
2349,0.001,0.001,0,False,0.0018216668703174804,0,0,False,0.001814333432444654,18072000,0.02515,0.22654,16,1.33216
2350,0.001,0.001,0,False,0.0018121450770012385,0,0,False,0.001726448937155062,18080000,0.02315,0.23072,16,1.22186
2351,0.001,0.001,0,False,0.0018139752164570537,0,0,False,0.0018304464715593893,18088000,0.02399,0.22872,16,1.22965
2352,0.001,0.001,0,False,0.0017975913061367293,0,0,False,0.0016501361132538104,18096000,0.02201,0.22699,16,1.231
2353,0.001,0.001,0,False,0.0018202138518700639,0,0,False,0.0020238167634700744,18100000,0.02799,0.22874,16,0.63346
2354,0.001,0.001,0,False,0.0018140854180964117,0,0,False,0.0017589295141335426,18108000,0.02406,0.22896,16,1.29623
2355,0.001,0.001,0,False,0.0018031369929240833,0,0,False,0.0017046011663731286,18116000,0.02291,0.22993,16,1.31463
2356,0.001,0.001,0,False,0.0017982049867518394,0,0,False,0.001753816931201645,18124000,0.02325,0.22608,16,1.23857
2357,0.001,0.001,0,False,0.0017879854636108116,0,0,False,0.0016960097553415613,18132000,0.02219,0.22745,16,1.21509
2358,0.001,0.001,0,False,0.0017690136966026693,0,0,False,0.001598267793529389,18140000,0.02138,0.2265,16,1.22756
2359,0.001,0.001,0,False,0.001768963871436073,0,0,False,0.0017685154449367066,18148000,0.02192,0.22835,16,1.31077
2360,0.001,0.001,0,False,0.0017737253160398808,0,0,False,0.0018165783174741506,18156000,0.02192,0.2299,16,1.31887
2361,0.001,0.001,0,False,0.0017669635812078898,0,0,False,0.0017061079677199724,18164000,0.02252,0.22568,16,1.21938
2362,0.001,0.001,0,False,0.00177522081358394,0,0,False,0.0018495359049683897,18172000,0.02554,0.22687,16,1.32631
2363,0.001,0.001,0,False,0.0017660061392155604,0,0,False,0.001683074069900145,18180000,0.02274,0.22759,16,1.2246
2364,0.001,0.001,0,False,0.0017542809422713345,0,0,False,0.0016487541697733016,18188000,0.02065,0.22755,16,1.31236
2365,0.001,0.001,0,False,0.0017470645542663236,0,0,False,0.001682117062221227,18196000,0.02274,0.22727,16,1.21997
2366,0.001,0.001,0,False,0.0017593310776193465,0,0,False,0.001869729787796554,18200000,0.02311,0.22766,16,0.61252
2367,0.001,0.001,0,False,0.0017675031855908304,0,0,False,0.0018410521573341844,18208000,0.02429,0.22883,16,1.22509
2368,0.001,0.001,0,False,0.001774657776535781,0,0,False,0.001839049095040337,18216000,0.02082,0.22616,16,1.26183
2369,0.001,0.001,0,False,0.00178250843566879,0,0,False,0.0018531643678658732,18224000,0.02134,0.22679,16,1.30996
2370,0.001,0.001,0,False,0.0018075584196410367,0,0,False,0.002033008275391256,18232000,0.02614,0.22984,16,1.24586
2371,0.001,0.001,0,False,0.0018221138085979182,0,0,False,0.0019531123092098525,18240000,0.02538,0.22777,16,1.30135
2372,0.001,0.001,0,False,0.0018113157701814238,0,0,False,0.0017141334244329756,18248000,0.02317,0.22885,16,1.23565
2373,0.001,0.001,0,False,0.0017956055967255247,0,0,False,0.0016542140356224327,18256000,0.0214,0.22613,16,1.30842
2374,0.001,0.001,0,False,0.0018277838137870299,0,0,False,0.002117387767340576,18264000,0.02878,0.22564,16,1.21268
2375,0.001,0.001,0,False,0.0018305942111966071,0,0,False,0.0018558877878828023,18272000,0.02188,0.22526,16,1.21462
2376,0.001,0.001,0,False,0.0018461177378309493,0,0,False,0.001985829477540029,18280000,0.0273,0.22226,16,1.23487
2377,0.001,0.001,0,False,0.0018414305646151199,0,0,False,0.0017992460056726561,18288000,0.02202,0.22808,16,1.33689
2378,0.001,0.001,0,False,0.0018324842098979455,0,0,False,0.0017519670174433776,18296000,0.02379,0.22846,16,1.23136
2379,0.001,0.001,0,False,0.0018326052159691223,0,0,False,0.001833694270609714,18300000,0.02356,0.22727,16,0.61426
2380,0.001,0.001,0,False,0.0018137961170681686,0,0,False,0.0016445142269595856,18308000,0.02149,0.23108,16,1.2354
2381,0.001,0.001,0,False,0.0018129826499802663,0,0,False,0.0018056614461891467,18316000,0.02399,0.22808,16,1.23007
2382,0.001,0.001,0,False,0.0018104773417173359,0,0,False,0.0017879295673509624,18324000,0.0244,0.22667,16,1.30844
2383,0.001,0.001,0,False,0.0017999251353013534,0,0,False,0.0017049552775575114,18332000,0.02251,0.2285,16,1.35904
2384,0.001,0.001,0,False,0.0018051790204765676,0,0,False,0.0018524639870534931,18340000,0.02507,0.22475,16,1.22562
2385,0.001,0.001,0,False,0.0017869759532978336,0,0,False,0.0016231483486892268,18348000,0.02115,0.2289,16,1.20854
2386,0.001,0.001,0,False,0.0017959803136361069,0,0,False,0.0018770195566805662,18356000,0.02556,0.22702,16,1.20936
2387,0.001,0.001,0,False,0.0017971826871113247,0,0,False,0.001808004048388285,18364000,0.02351,0.22362,16,1.32477
2388,0.001,0.001,0,False,0.0017847602459310872,0,0,False,0.0016729582753089503,18372000,0.02211,0.22459,16,1.326
2389,0.001,0.001,0,False,0.0017902584766713147,0,0,False,0.0018397425533333625,18380000,0.02554,0.22848,16,1.2196
2390,0.001,0.001,0,False,0.0017850497441010164,0,0,False,0.00173817115096833,18388000,0.02226,0.22487,16,1.21538
2391,0.001,0.001,0,False,0.001761954480580428,0,0,False,0.0015540971088951316,18396000,0.01939,0.22898,16,1.22993
2392,0.001,0.001,0,False,0.0017952949461824482,0,0,False,0.0020953591366006303,18400000,0.03063,0.22652,16,0.62579
2393,0.001,0.001,0,False,0.0017936573874537637,0,0,False,0.0017789193588956028,18408000,0.02275,0.22708,16,1.23585
2394,0.001,0.001,0,False,0.00178821013413212,0,0,False,0.001739184854237328,18416000,0.02242,0.22666,16,1.20737
2395,0.001,0.001,0,False,0.00179322577340985,0,0,False,0.001838366526909418,18424000,0.02297,0.22532,16,1.31183
2396,0.001,0.001,0,False,0.001785101323551969,0,0,False,0.001711981274831041,18432000,0.02272,0.2264,16,1.29025
2397,0.001,0.001,0,False,0.0017847910985314692,0,0,False,0.0017819990733469724,18440000,0.02411,0.22806,16,1.27854
2398,0.001,0.001,0,False,0.0017983341007451312,0,0,False,0.0019202211206680872,18448000,0.02283,0.22883,16,1.21237
2399,0.001,0.001,0,False,0.0018043935649636458,0,0,False,0.0018589287429302778,18456000,0.02533,0.22991,16,1.32771
2400,0.001,0.001,0,False,0.0018077995423896574,0,0,False,0.0018384533392237618,18464000,0.02373,0.22612,16,1.29732
2401,0.001,0.001,0,False,0.0017824662891202801,0,0,False,0.0015544670096958857,18472000,0.02059,0.2271,16,1.21445
2402,0.001,0.001,0,False,0.0017753189917280466,0,0,False,0.0017109933151979431,18480000,0.02229,0.23183,16,1.30618
2403,0.001,0.001,0,False,0.0017720128404696911,0,0,False,0.0017422574791444928,18488000,0.02341,0.22852,16,1.22134
2404,0.001,0.001,0,False,0.0017658353179640783,0,0,False,0.001710237615413562,18496000,0.02145,0.22674,16,1.31147
2405,0.001,0.001,0,False,0.0017725367376691117,0,0,False,0.0018328495150144114,18500000,0.02329,0.22548,16,0.66735
2406,0.001,0.001,0,False,0.001761639338638772,0,0,False,0.0016635627473657153,18508000,0.02022,0.22523,16,1.23102
2407,0.001,0.001,0,False,0.0017712469430727622,0,0,False,0.0018577153829786737,18516000,0.02486,0.22673,16,1.29877
2408,0.001,0.001,0,False,0.0017616250240808865,0,0,False,0.0016750277531540055,18524000,0.02218,0.22756,16,1.21606
2409,0.001,0.001,0,False,0.001796382633677143,0,0,False,0.0021092011200434515,18532000,0.02954,0.22553,16,1.23558
2410,0.001,0.001,0,False,0.0017958639207362884,0,0,False,0.0017911955042685956,18540000,0.02236,0.22568,16,1.22017
2411,0.001,0.001,0,False,0.0017600112713584775,0,0,False,0.0014373374269581781,18548000,0.01852,0.22476,16,1.22639
2412,0.001,0.001,0,False,0.0017446698020831173,0,0,False,0.0016065965786048757,18556000,0.02153,0.22587,16,1.308
2413,0.001,0.001,0,False,0.001747060849925199,0,0,False,0.001768580280503935,18564000,0.02266,0.228,16,1.308
2414,0.001,0.001,0,False,0.0017382106410403523,0,0,False,0.0016585587610767343,18572000,0.02208,0.22458,16,1.30771
2415,0.001,0.001,0,False,0.0017484833017698447,0,0,False,0.0018409372483352768,18580000,0.02429,0.22789,16,1.24336
2416,0.001,0.001,0,False,0.001754944224935471,0,0,False,0.0018130925334261072,18588000,0.02445,0.22637,16,1.32634
2417,0.001,0.001,0,False,0.0017725164980750417,0,0,False,0.001930666956331179,18596000,0.02356,0.22911,16,1.33247
2418,0.001,0.001,0,False,0.0017677373186932072,0,0,False,0.0017247247042566952,18600000,0.02445,0.22316,16,0.61771
2419,0.001,0.001,0,False,0.0017486428989187976,0,0,False,0.0015767931209491118,18608000,0.02054,0.22554,16,1.21819
2420,0.001,0.001,0,False,0.0017623857935665252,0,0,False,0.0018860718453960724,18616000,0.02593,0.2252,16,1.21113
2421,0.001,0.001,0,False,0.0017463850988702753,0,0,False,0.0016023788466040271,18624000,0.02115,0.22713,16,1.22962
2422,0.001,0.001,0,False,0.0017585025452957785,0,0,False,0.001867559563125308,18632000,0.02609,0.2259,16,1.31585
2423,0.001,0.001,0,False,0.0017514824009689134,0,0,False,0.0016883011020271265,18640000,0.0216,0.22599,16,1.29441
2424,0.001,0.001,0,False,0.0017313816961988858,0,0,False,0.0015504753532686372,18648000,0.02114,0.22435,16,1.20882
2425,0.001,0.001,0,False,0.0017325102557892954,0,0,False,0.0017426672921029825,18656000,0.02305,0.22487,16,1.21425
2426,0.001,0.001,0,False,0.0017324000825283852,0,0,False,0.0017314085231801934,18664000,0.02262,0.22421,16,1.23468
2427,0.001,0.001,0,False,0.001744822877141125,0,0,False,0.0018566280286557834,18672000,0.02548,0.22634,16,1.23533
2428,0.001,0.001,0,False,0.0017474888645450835,0,0,False,0.001771482751180709,18680000,0.02366,0.22444,16,1.2982
2429,0.001,0.001,0,False,0.001753825504710745,0,0,False,0.0018108552662017003,18688000,0.02391,0.22669,16,1.32077
2430,0.001,0.001,0,False,0.0017441413368516608,0,0,False,0.0016569838261199028,18696000,0.02205,0.22604,16,1.23464
2431,0.001,0.001,0,False,0.0017678488207718464,0,0,False,0.0019812161760535177,18700000,0.02801,0.22383,16,0.61822
2432,0.001,0.001,0,False,0.0017594258256159604,0,0,False,0.0016836188692129865,18708000,0.02205,0.22734,16,1.31492
2433,0.001,0.001,0,False,0.0017480463592874785,0,0,False,0.0016456311623311418,18716000,0.02055,0.228,16,1.23148
2434,0.001,0.001,0,False,0.001749359508521906,0,0,False,0.0017611778516317532,18724000,0.02272,0.22512,16,1.22048
2435,0.001,0.001,0,False,0.0017394279133547026,0,0,False,0.001650043556849872,18732000,0.02299,0.22769,16,1.21895
2436,0.001,0.001,0,False,0.0017150777888705127,0,0,False,0.0014959266685128044,18740000,0.01939,0.22627,16,1.21117
2437,0.001,0.001,0,False,0.0017141461961642753,0,0,False,0.0017057618618081382,18748000,0.02319,0.22679,16,1.2363
2438,0.001,0.001,0,False,0.0017112408760028995,0,0,False,0.0016850929945505186,18756000,0.02236,0.22627,16,1.3435
2439,0.001,0.001,0,False,0.0017076209044311445,0,0,False,0.0016750411602853503,18764000,0.02239,0.22771,16,1.30382
2440,0.001,0.001,0,False,0.0016984303563772711,0,0,False,0.0016157154238924105,18772000,0.02148,0.22642,16,1.21441
2441,0.001,0.001,0,False,0.001694574772576926,0,0,False,0.0016598745183738215,18780000,0.02271,0.22572,16,1.2968
2442,0.001,0.001,0,False,0.0017071129919797123,0,0,False,0.0018199569666047907,18788000,0.02523,0.22695,16,1.32846
2443,0.001,0.001,0,False,0.0017228139395808256,0,0,False,0.0018641224679908446,18796000,0.02505,0.22682,16,1.30781
2444,0.001,0.001,0,False,0.0017574116977764236,0,0,False,0.0020687915215368063,18800000,0.02717,0.22993,16,0.6276
2445,0.001,0.001,0,False,0.001768430640609482,0,0,False,0.0018676011261070083,18808000,0.02311,0.22726,16,1.30287
2446,0.001,0.001,0,False,0.0017645505861326426,0,0,False,0.0017296300958410892,18816000,0.02326,0.22384,16,1.33048
2447,0.001,0.001,0,False,0.001752912568740774,0,0,False,0.0016481704122139574,18824000,0.02178,0.22328,16,1.21144
2448,0.001,0.001,0,False,0.0017468158607129851,0,0,False,0.0016919454884628848,18832000,0.02201,0.22392,16,1.21088
2449,0.001,0.001,0,False,0.0017358041173997285,0,0,False,0.00163669842758042,18840000,0.02071,0.22343,16,1.21776
2450,0.001,0.001,0,False,0.001722535412225597,0,0,False,0.0016031170656584145,18848000,0.02072,0.2253,16,1.21481
2451,0.001,0.001,0,False,0.0017281544716262229,0,0,False,0.0017787260062318549,18856000,0.0244,0.2264,16,1.22435
2452,0.001,0.001,0,False,0.0017359157238231906,0,0,False,0.0018057669935959007,18864000,0.02394,0.22687,16,1.32232
2453,0.001,0.001,0,False,0.001744663399709485,0,0,False,0.0018233924826861355,18872000,0.02193,0.22389,16,1.30795
2454,0.001,0.001,0,False,0.0017510238888982942,0,0,False,0.0018082682915975755,18880000,0.02161,0.22598,16,1.2142
2455,0.001,0.001,0,False,0.001772621071518208,0,0,False,0.0019669957150974327,18888000,0.02749,0.22447,16,1.21903
2456,0.001,0.001,0,False,0.0017823672830223022,0,0,False,0.0018700831865591486,18896000,0.02546,0.22787,16,1.21343
2457,0.001,0.001,0,False,0.0018146751770599806,0,0,False,0.0021054462233990857,18900000,0.02768,0.22506,16,0.66905
2458,0.001,0.001,0,False,0.0017978856783662906,0,0,False,0.0016467801901230822,18908000,0.02269,0.22509,16,1.21243
2459,0.001,0.001,0,False,0.0018184557814576031,0,0,False,0.002003586709279416,18916000,0.02781,0.22708,16,1.21175
2460,0.001,0.001,0,False,0.0017999980617130322,0,0,False,0.0016338785840118938,18924000,0.02021,0.22634,16,1.30881
2461,0.001,0.001,0,False,0.0018018345831006474,0,0,False,0.0018183632755891857,18932000,0.02466,0.22997,16,1.24198
2462,0.001,0.001,0,False,0.0018014421829505034,0,0,False,0.0017979105815992076,18940000,0.02405,0.22678,16,1.30682
2463,0.001,0.001,0,False,0.0018049148754778694,0,0,False,0.0018361691082241643,18948000,0.02279,0.22875,16,1.30201
2464,0.001,0.001,0,False,0.001805731081483628,0,0,False,0.0018130769355354575,18956000,0.01975,0.22673,16,1.22137
2465,0.001,0.001,0,False,0.001796128237456601,0,0,False,0.001709702641213356,18964000,0.02126,0.22309,16,1.23807
2466,0.001,0.001,0,False,0.0017925745441513896,0,0,False,0.001760591304404487,18972000,0.0238,0.22692,16,1.31313
2467,0.001,0.001,0,False,0.0018257289786491409,0,0,False,0.0021241188891289024,18980000,0.02684,0.2275,16,1.22316
2468,0.001,0.001,0,False,0.0018215998437008656,0,0,False,0.0017844376291663887,18988000,0.0238,0.22375,16,1.30325
2469,0.001,0.001,0,False,0.0018024905806847103,0,0,False,0.0016305072135393134,18996000,0.0209,0.22701,16,1.21636
2470,0.001,0.001,0,False,0.0018058099603577278,0,0,False,0.001835684377414885,19000000,0.02347,0.22918,16,0.67126
2471,0.001,0.001,0,False,0.0018398840057383577,0,0,False,0.0021465504141640274,19008000,0.02414,0.22743,16,1.29178
2472,0.001,0.001,0,False,0.001839167042346668,0,0,False,0.0018327143718214595,19016000,0.02403,0.22742,16,1.29208
2473,0.001,0.001,0,False,0.0018372810536080176,0,0,False,0.0018203071549601658,19024000,0.02502,0.22592,16,1.32482
2474,0.001,0.001,0,False,0.0018179808512235602,0,0,False,0.0016442790297634422,19032000,0.02234,0.22842,16,1.21319
2475,0.001,0.001,0,False,0.001810759840009643,0,0,False,0.0017457707390843855,19040000,0.02374,0.22725,16,1.3212
2476,0.001,0.001,0,False,0.0018102437443251118,0,0,False,0.0018055988831643308,19048000,0.02335,0.22639,16,1.32168
2477,0.001,0.001,0,False,0.0017928688522886043,0,0,False,0.0016364948239600378,19056000,0.0214,0.22719,16,1.21175
2478,0.001,0.001,0,False,0.0017744317119264255,0,0,False,0.0016084974486668172,19064000,0.02036,0.22411,16,1.21607
2479,0.001,0.001,0,False,0.0017642897813721936,0,0,False,0.0016730124063841073,19072000,0.02219,0.2265,16,1.22048
2480,0.001,0.001,0,False,0.001766630417103614,0,0,False,0.0017876961386863992,19080000,0.02229,0.22353,16,1.22273
