corrida,rl_games,rl_hours,progress_hours,win,low,high
gpi12000,2100000,0.2940888888888889,0.4663666666666667,65.72200000000001,65.42721697894052,66.0155751147584
gpi12000,2200000,0.30680277777777776,0.4865861111111111,65.654,65.35908032653465,65.94771699153958
gpi12000,2300000,0.31941111111111115,0.5065777777777778,65.702,65.40717671754538,65.99561691273452
gpi12000,2400000,0.3318888888888889,0.5264666666666666,65.733,65.43823914741235,66.02655210116704
gpi12000,2500000,0.34431944444444446,0.5462333333333332,65.69,65.39515258851971,65.98364196370879
gpi12000,2600000,0.35675,0.5660472222222223,65.78,65.48533406484525,66.07345357276888
gpi12000,2700000,0.36928055555555556,0.5859583333333332,65.838,65.54345163879928,66.13133154273001
gpi12000,2800000,0.3819083333333333,0.6059888888888889,65.824,65.5294232141627,66.11736104297327
gpi12000,2900000,0.39477222222222225,0.6262166666666666,65.82900000000001,65.53443336255086,66.12235051043987
gpi12000,3000000,0.4071722222222222,0.6458972222222222,65.852,65.55748009190633,66.14530201401628
gpi12000,3100000,0.4192638888888889,0.6653,65.876,65.58152893492293,66.16925132710251
gpi12000,3200000,0.43132777777777775,0.6846527777777778,65.955,65.660690301538,66.24808389099263
gpi12000,3300000,0.4435777777777778,0.7042277777777779,65.95,65.65568006153771,66.24309451513814
gpi12000,3400000,0.45575,0.7236861111111111,66.039,65.74486287817095,66.33190486071959
gpi12000,3500000,0.46799166666666664,0.7432305555555556,65.995,65.70077235262956,66.28799876673914
gpi12000,3600000,0.4801916666666667,0.7626805555555556,66.007,65.71279701341976,66.29997318400035
gpi12000,3700000,0.4923,0.7821777777777779,66.063,65.76891237476035,66.35585352023303
gpi12000,3800000,0.50455,0.8017194444444444,65.877,65.58253097186551,66.1702492133309
gpi12000,3900000,0.516625,0.8211444444444445,65.958,65.66369644728557,66.25107751475792
gpi12000,4000000,0.5288222222222222,0.8406444444444444,65.90899999999999,65.61459623080395,66.20218149586289
gpi12000,4100000,0.5409944444444444,0.8601472222222222,65.944,65.64966777834225,66.23710725930792
gpi12000,4200000,0.5531416666666666,0.8796166666666666,65.972,65.67772514477196,66.26504774166484
gpi12000,4300000,0.5654416666666666,0.8993083333333333,66.081,65.78694955237123,66.37381495969929
gpi12000,4400000,0.577636111111111,0.9188333333333333,66.095,65.80097850099655,66.38778493546728
gpi12000,4500000,0.590025,0.9385416666666667,66.053,65.75889174096703,66.34587492231682
gpi12000,4600000,0.6021722222222222,0.9580861111111112,66.05199999999999,65.75788967839034,66.34487706172257
gpi12000,4700000,0.6142444444444445,0.9775305555555556,66.04299999999999,65.74887112176613,66.3358963098082
gpi12000,4800000,0.6265111111111111,0.9971583333333334,66.01700000000001,65.72281758011387,66.30995184901576
gpi12000,4900000,0.6388527777777777,1.0168777777777778,65.881,65.58653912108961,66.17424075679061
gpi12000,5000000,0.6510972222222222,1.036547222222222,66.037,65.74285875724865,66.32990913529999
gpi12000,5100000,0.6632277777777777,1.056077777777778,65.935,65.64064936337577,66.22812636573583
gpi12000,5200000,0.6754833333333333,1.075697222222222,66.091,65.79697022703999,66.38379351674003
gpi12000,5300000,0.6877888888888889,1.0954277777777777,66.027,65.73283816138911,66.31993049945001
gpi12000,5400000,0.7000916666666667,1.1151333333333333,66.02,65.72582375296527,66.3129454456772
gpi12000,5500000,0.7121055555555555,1.134525,65.986,65.6917538708099,66.27901794002021
gpi12000,5600000,0.7245083333333333,1.1543083333333335,66.069,65.77492476204199,66.36184067197709
gpi12000,5700000,0.7368777777777779,1.1740777777777778,66.106,65.81200126642729,66.39876132491699
gpi12000,5800000,0.7490694444444445,1.1936083333333334,66.146,65.85208419885547,66.4386753193269
gpi12000,5900000,0.7612388888888889,1.2131750000000001,66.098,65.80398470799753,66.39077849797914
gpi12000,6000000,0.7735555555555556,1.232891666666667,66.063,65.76891237476035,66.35585352023303
gpi12000,6100000,0.7858499999999999,1.25255,66.078,65.78394335281797,66.37082138973969
gpi12000,6200000,0.7980555555555555,1.2721388888888892,66.07300000000001,65.77893302314922,66.36583210355369
gpi12000,6300000,0.8103222222222222,1.2918055555555557,66.205,65.91120695127238,66.49754803399613
gpi12000,6400000,0.8226666666666667,1.3115277777777778,66.18,65.88615487535243,66.47260203064226
gpi12000,6500000,0.8349611111111112,1.331225,66.105,65.81099919611229,66.39776347206104
gpi12000,6600000,0.8471888888888889,1.350852777777778,66.082,65.78795161918099,66.37481281606046
gpi12000,6700000,0.859425,1.3704805555555557,66.149,65.85509042821604,66.44166885947915
gpi12000,6800000,0.8716083333333333,1.390063888888889,66.184,65.89016320135269,66.4765933973258
gpi12000,6900000,0.8839527777777778,1.409763888888889,66.05799999999999,65.76390205603944,66.35086422309917
gpi12000,7000000,0.8961527777777778,1.429341666666667,66.171,65.87713615041153,66.4636214470446
gpi12000,7100000,0.9083555555555556,1.4489305555555556,66.037,65.74285875724865,66.32990913529999
gpi12000,7200000,0.9206305555555555,1.4686,66.02799999999999,65.73384022031871,66.32092836369135
gpi12000,7300000,0.9328166666666666,1.4882055555555556,65.997,65.70277646130369,66.2899945044069
gpi12000,7400000,0.9450166666666666,1.5078055555555556,66.012,65.71780729494435,66.3049625183305
gpi12000,7500000,0.957336111111111,1.52745,66.008,65.7137990694331,66.30097105115794
gpi12000,7600000,0.969675,1.5472166666666665,66.09899999999999,65.80498677729,66.39177635185763
gpi12000,7700000,0.9819416666666666,1.5668861111111112,65.975,65.68073129794763,66.26804135800201
