corrida,gpi,config,partidas,vitoria_pct,media_movel_5_pct
gpi12000_nova,12000,nova,7000000,66.171,66.1288
gpi12000_nova,12000,nova,7100000,66.037,66.1198
gpi12000_nova,12000,nova,7200000,66.028,66.0956
gpi12000_nova,12000,nova,7300000,65.997,66.0582
gpi12000_nova,12000,nova,7400000,66.012,66.049
gpi12000_nova,12000,nova,7500000,66.008,66.0164
gpi12000_nova,12000,nova,7600000,66.099,66.0288
gpi12000_nova,12000,nova,7700000,65.975,66.0182
gpi12000_nova,12000,nova,7800000,66.136,66.046
gpi12000_nova,12000,nova,7900000,66.152,66.074
gpi12000_nova,12000,nova,8000000,66.22,66.1164
gpi12000_nova,12000,nova,8100000,66.152,66.127
gpi12000_nova,12000,nova,8200000,66.274,66.1868
gpi12000_nova,12000,nova,8300000,66.17,66.1936
gpi12000_nova,12000,nova,8400000,66.181,66.1994
gpi12000_nova,12000,nova,8500000,66.168,66.189
gpi12000_nova,12000,nova,8600000,66.204,66.1994
gpi12000_nova,12000,nova,8700000,66.17,66.1786
gpi12000_nova,12000,nova,8800000,66.238,66.1922
gpi12000_nova,12000,nova,8900000,66.292,66.2144
gpi12000_nova,12000,nova,9000000,66.22,66.2248
gpi12000_nova,12000,nova,9100000,66.274,66.2388
gpi12000_nova,12000,nova,9200000,66.227,66.2502
gpi12000_nova,12000,nova,9300000,66.309,66.2644
gpi12000_nova,12000,nova,9400000,66.302,66.2664
gpi12000_nova,12000,nova,9500000,66.339,66.2902
gpi12000_nova,12000,nova,9600000,66.361,66.3076
gpi12000_nova,12000,nova,9700000,66.373,66.3368
gpi12000_nova,12000,nova,9800000,66.263,66.3276
gpi12000_nova,12000,nova,9900000,66.209,66.309
gpi12000_nova,12000,nova,10000000,66.372,66.3156
gpi12000_nova,12000,nova,10100000,66.211,66.2856
gpi12000_nova,12000,nova,10200000,66.233,66.2576
gpi12000_nova,12000,nova,10300000,66.245,66.254
gpi12000_nova,12000,nova,10400000,66.262,66.2646
gpi12000_nova,12000,nova,10500000,66.26,66.2422
gpi12000_nova,12000,nova,10600000,66.249,66.2498
gpi12000_nova,12000,nova,10700000,66.346,66.2724
gpi12000_nova,12000,nova,10800000,66.323,66.288
gpi12000_nova,12000,nova,10900000,66.301,66.2958
gpi12000_nova,12000,nova,11000000,66.328,66.3094
gpi12000_nova,12000,nova,11100000,66.39,66.3376
gpi12000_nova,12000,nova,11200000,66.399,66.3482
gpi12000_nova,12000,nova,11300000,66.319,66.3474
gpi12000_nova,12000,nova,11400000,66.32,66.3512
gpi12000_nova,12000,nova,11500000,66.274,66.3404
gpi12000_nova,12000,nova,11600000,66.273,66.317
gpi12000_nova,12000,nova,11700000,66.254,66.288
gpi12000_nova,12000,nova,11800000,66.233,66.2708
gpi12000_nova,12000,nova,11900000,66.351,66.277
gpi12000_nova,12000,nova,12000000,66.307,66.2836
gpi12000_nova,12000,nova,12100000,66.391,66.3072
gpi12000_nova,12000,nova,12200000,66.335,66.3234
gpi12000_nova,12000,nova,12300000,66.311,66.339
gpi12000_nova,12000,nova,12400000,66.27,66.3228
gpi12000_nova,12000,nova,12500000,66.288,66.319
gpi12000_nova,12000,nova,12600000,66.359,66.3126
gpi12000_nova,12000,nova,12700000,66.339,66.3134
gpi12000_nova,12000,nova,12800000,66.412,66.3336
gpi12000_nova,12000,nova,12900000,66.477,66.375
gpi12000_nova,12000,nova,13000000,66.432,66.4038
gpi12000_nova,12000,nova,13100000,66.287,66.3894
gpi12000_nova,12000,nova,13200000,66.438,66.4092
gpi12000_nova,12000,nova,13300000,66.339,66.3946
gpi12000_nova,12000,nova,13400000,66.297,66.3586
gpi12000_nova,12000,nova,13500000,66.328,66.3378
gpi12000_nova,12000,nova,13600000,66.256,66.3316
gpi12000_nova,12000,nova,13700000,66.133,66.2706
gpi12000_nova,12000,nova,13800000,66.185,66.2398
gpi12000_nova,12000,nova,13900000,66.268,66.234
gpi12000_nova,12000,nova,14000000,66.265,66.2214
gpi12000_nova,12000,nova,14100000,66.274,66.225
gpi12000_nova,12000,nova,14200000,66.379,66.2742
gpi12000_nova,12000,nova,14300000,66.28,66.2932
gpi12000_nova,12000,nova,14400000,66.245,66.2886
gpi12000_nova,12000,nova,14500000,66.346,66.3048
gpi12000_nova,12000,nova,14600000,66.308,66.3116
gpi12000_nova,12000,nova,14700000,66.436,66.323
gpi12000_nova,12000,nova,14800000,66.426,66.3522
gpi12000_nova,12000,nova,14900000,66.352,66.3736
gpi12000_nova,12000,nova,15000000,66.385,66.3814
gpi12000_nova,12000,nova,15100000,66.386,66.397
gpi12000_nova,12000,nova,15200000,66.397,66.3892
gpi12000_nova,12000,nova,15300000,66.289,66.3618
gpi12000_nova,12000,nova,15400000,66.255,66.3424
gpi12000_nova,12000,nova,15500000,66.253,66.316
gpi12000_nova,12000,nova,15600000,66.358,66.3104
gpi12000_nova,12000,nova,15700000,66.384,66.3078
gpi12000_nova,12000,nova,15800000,66.383,66.3266
gpi12000_nova,12000,nova,15900000,66.434,66.3624
gpi12000_nova,12000,nova,16000000,66.41,66.3938
gpi12000_nova,12000,nova,16100000,66.374,66.397
gpi12000_nova,12000,nova,16200000,66.395,66.3992
gpi12000_nova,12000,nova,16300000,66.371,66.3968
gpi12000_nova,12000,nova,16400000,66.314,66.3728
gpi12000_nova,12000,nova,16500000,66.386,66.368
gpi12000_nova,12000,nova,16600000,66.488,66.3908
gpi12000_nova,12000,nova,16700000,66.581,66.428
gpi12000_nova,12000,nova,16800000,66.497,66.4532
gpi12000_nova,12000,nova,16900000,66.466,66.4836
gpi12000_nova,12000,nova,17000000,66.306,66.4676
gpi12000_nova,12000,nova,17100000,66.461,66.4622
gpi12000_nova,12000,nova,17200000,66.497,66.4454
gpi12000_nova,12000,nova,17300000,66.444,66.4348
gpi12000_nova,12000,nova,17400000,66.426,66.4268
gpi12000_nova,12000,nova,17500000,66.352,66.436
gpi12000_nova,12000,nova,17600000,66.29,66.4018
gpi12000_nova,12000,nova,17700000,66.352,66.3728
gpi12000_nova,12000,nova,17800000,66.302,66.3444
gpi12000_nova,12000,nova,17900000,66.326,66.3244
gpi12000_nova,12000,nova,18000000,66.287,66.3114
gpi12000_nova,12000,nova,18100000,66.349,66.3232
gpi12000_nova,12000,nova,18200000,66.514,66.3556
gpi12000_nova,12000,nova,18300000,66.353,66.3658
gpi12000_nova,12000,nova,18400000,66.441,66.3888
gpi12000_nova,12000,nova,18500000,66.431,66.4176
gpi12000_nova,12000,nova,18600000,66.43,66.4338
gpi12000_nova,12000,nova,18700000,66.504,66.4318
gpi12000_nova,12000,nova,18800000,66.492,66.4596
gpi12000_nova,12000,nova,18900000,66.481,66.4676
gpi12000_nova,12000,nova,19000000,66.547,66.4908
gpi12000_nova,12000,nova,19100000,66.678,66.5404
gpi12000_nova,12000,nova,19200000,66.605,66.5606
gpi12000_nova,12000,nova,19300000,66.567,66.5756
gpi12000_nova,12000,nova,19400000,66.515,66.5824
gpi12000_nova,12000,nova,19500000,66.618,66.5966
gpi12000_nova,12000,nova,19600000,66.54,66.569
gpi12000_nova,12000,nova,19700000,66.521,66.5522
gpi12000_nova,12000,nova,19800000,66.463,66.5314
gpi12000_nova,12000,nova,19900000,66.514,66.5312
gpi12000_nova,12000,nova,20000000,66.539,66.5154
gpi12000_nova,12000,nova,20100000,66.451,66.4976
gpi12000_nova,12000,nova,20200000,66.539,66.5012
gpi12000_nova,12000,nova,20300000,66.445,66.4976
gpi12000_nova,12000,nova,20400000,66.49,66.4928
gpi12000_nova,12000,nova,20500000,66.494,66.4838
gpi12000_nova,12000,nova,20600000,66.48,66.4896
gpi12000_nova,12000,nova,20700000,66.472,66.4762
gpi12000_nova,12000,nova,20800000,66.493,66.4858
gpi12000_nova,12000,nova,20900000,66.438,66.4754
gpi12000_nova,12000,nova,21000000,66.597,66.496
gpi12000_nova,12000,nova,21100000,66.538,66.5076
gpi12000_nova,12000,nova,21200000,66.468,66.5068
gpi12000_nova,12000,nova,21300000,66.539,66.516
gpi12000_nova,12000,nova,21400000,66.428,66.514
gpi12000_nova,12000,nova,21500000,66.471,66.4888
gpi12000_nova,12000,nova,21600000,66.474,66.476
gpi12000_nova,12000,nova,21700000,66.534,66.4892
gpi12000_nova,12000,nova,21800000,66.551,66.4916
gpi12000_nova,12000,nova,21900000,66.532,66.5124
gpi12000_nova,12000,nova,22000000,66.544,66.527
gpi12000_nova,12000,nova,22100000,66.541,66.5404
gpi12000_nova,12000,nova,22200000,66.539,66.5414
gpi12000_nova,12000,nova,22300000,66.692,66.5696
gpi12000_nova,12000,nova,22400000,66.618,66.5868
gpi12000_nova,12000,nova,22500000,66.579,66.5938
gpi12000_nova,12000,nova,22600000,66.519,66.5894
gpi12000_nova,12000,nova,22700000,66.44,66.5696
gpi12000_nova,12000,nova,22800000,66.468,66.5248
gpi12000_nova,12000,nova,22900000,66.533,66.5078
gpi12000_nova,12000,nova,23000000,66.513,66.4946
gpi12000_nova,12000,nova,23100000,66.497,66.4902
gpi12000_nova,12000,nova,23200000,66.635,66.5292
gpi12000_nova,12000,nova,23300000,66.553,66.5462
gpi12000_nova,12000,nova,23400000,66.511,66.5418
gpi12000_nova,12000,nova,23500000,66.554,66.55
gpi12000_nova,12000,nova,23600000,66.443,66.5392
gpi12000_nova,12000,nova,23700000,66.591,66.5304
gpi12000_nova,12000,nova,23800000,66.47,66.5138
gpi12000_nova,12000,nova,23900000,66.475,66.5066
gpi12000_nova,12000,nova,24000000,66.47,66.4898
gpi12000_nova,12000,nova,24100000,66.588,66.5188
gpi12000_nova,12000,nova,24200000,66.664,66.5334
gpi12000_nova,12000,nova,24300000,66.55,66.5494
gpi12000_nova,12000,nova,24400000,66.571,66.5686
gpi12000_nova,12000,nova,24500000,66.573,66.5892
gpi12000_nova,12000,nova,24600000,66.585,66.5886
gpi12000_nova,12000,nova,24700000,66.678,66.5914
gpi12000_nova,12000,nova,24800000,66.637,66.6088
gpi12000_nova,12000,nova,24900000,66.557,66.606
